SalesDate,ItemID,StoreID,SalesQuantity,Lag_1,Lag_7,RollingAvg_7,Month,DayOfWeek
2016-02-11,8312,1,1,7.0,0.0,0.0,2,3
2016-02-13,8312,1,73,1.0,0.0,13.714285714285714,2,5
2016-02-21,8312,1,180,73.0,1.0,39.285714285714285,2,6
2016-02-08,8322,1,1,1.0,0.0,0.0,2,0
2016-02-13,8322,1,1,1.0,0.0,0.0,2,5
2016-02-16,8322,1,1,1.0,0.0,0.0,2,1
2016-02-01,8323,1,1,1.0,2.0,1.1428571428571428,2,0
2016-02-03,8323,1,1,1.0,2.0,1.0,2,2
2016-02-04,8323,1,1,1.0,1.0,1.0,2,3
2016-02-06,8323,1,2,1.0,1.0,1.1428571428571428,2,5
2016-02-07,8323,1,1,2.0,1.0,1.1428571428571428,2,6
2016-02-08,8323,1,1,1.0,1.0,1.1428571428571428,2,0
2016-02-09,8323,1,1,1.0,1.0,1.1428571428571428,2,1
2016-02-10,8323,1,1,1.0,1.0,1.1428571428571428,2,2
2016-02-11,8323,1,2,1.0,1.0,1.2857142857142858,2,3
2016-02-12,8323,1,1,2.0,1.0,1.2857142857142858,2,4
2016-02-13,8323,1,3,1.0,2.0,1.4285714285714286,2,5
2016-02-16,8323,1,1,3.0,1.0,1.4285714285714286,2,1
2016-02-19,8323,1,1,1.0,1.0,1.4285714285714286,2,4
2016-02-21,8323,1,1,1.0,1.0,1.4285714285714286,2,6
2016-02-22,8323,1,1,1.0,1.0,1.4285714285714286,2,0
2016-02-26,8323,1,1,1.0,2.0,1.2857142857142858,2,4
2016-02-27,8323,1,1,1.0,1.0,1.2857142857142858,2,5
2016-02-06,8329,1,1,1.0,1.0,1.2857142857142858,2,5
2016-02-01,8338,1,2,2.0,1.0,2.142857142857143,2,0
2016-02-02,8338,1,1,2.0,2.0,2.0,2,1
2016-02-03,8338,1,1,1.0,1.0,2.0,2,2
2016-02-05,8338,1,1,1.0,3.0,1.7142857142857142,2,4
2016-02-06,8338,1,1,1.0,3.0,1.4285714285714286,2,5
2016-02-09,8338,1,3,1.0,2.0,1.5714285714285714,2,1
2016-02-10,8338,1,2,3.0,2.0,1.5714285714285714,2,2
2016-02-11,8338,1,2,2.0,2.0,1.5714285714285714,2,3
2016-02-14,8338,1,4,2.0,1.0,2.0,2,6
2016-02-15,8338,1,2,4.0,1.0,2.142857142857143,2,0
2016-02-16,8338,1,1,2.0,1.0,2.142857142857143,2,1
2016-02-17,8338,1,1,1.0,1.0,2.142857142857143,2,2
2016-02-19,8338,1,5,1.0,3.0,2.4285714285714284,2,4
2016-02-20,8338,1,2,5.0,2.0,2.4285714285714284,2,5
2016-02-23,8338,1,2,2.0,2.0,2.4285714285714284,2,1
2016-02-25,8338,1,1,2.0,4.0,2.0,2,3
2016-02-26,8338,1,4,1.0,2.0,2.2857142857142856,2,4
2016-02-27,8338,1,3,4.0,1.0,2.5714285714285716,2,5
2016-02-28,8338,1,1,3.0,1.0,2.5714285714285716,2,6
2016-02-05,8339,1,1,1.0,1.0,1.0,2,4
2016-02-06,8339,1,1,1.0,1.0,1.0,2,5
2016-02-10,8339,1,3,1.0,1.0,1.2857142857142858,2,2
2016-02-12,8339,1,2,3.0,1.0,1.4285714285714286,2,4
2016-02-16,8339,1,1,2.0,1.0,1.4285714285714286,2,1
2016-02-18,8339,1,4,1.0,1.0,1.8571428571428572,2,3
2016-02-26,8339,1,1,4.0,1.0,1.8571428571428572,2,4
2016-02-27,8339,1,1,1.0,1.0,1.8571428571428572,2,5
2016-02-29,8339,1,1,1.0,1.0,1.8571428571428572,2,0
2016-02-01,8342,1,1,1.0,0.0,0.0,2,0
2016-02-05,8342,1,3,1.0,0.0,0.0,2,4
2016-02-07,8342,1,2,3.0,0.0,1.7142857142857142,2,6
2016-02-08,8342,1,3,2.0,2.0,1.8571428571428572,2,0
2016-02-13,8342,1,3,3.0,2.0,2.0,2,5
2016-02-14,8342,1,1,3.0,1.0,2.0,2,6
2016-02-06,8345,1,1,5.0,0.0,0.0,2,5
2016-02-11,8345,1,3,1.0,0.0,0.0,2,3
2016-02-17,8345,1,1,3.0,0.0,2.7142857142857144,2,2
2016-02-25,8345,1,4,1.0,5.0,2.5714285714285716,2,3
2016-02-05,8346,1,3,2.0,0.0,0.0,2,4
2016-02-15,8346,1,1,3.0,0.0,1.7142857142857142,2,0
2016-02-19,8346,1,4,1.0,3.0,1.8571428571428572,2,4
2016-02-26,8346,1,2,4.0,1.0,2.0,2,4
2016-02-12,8351,1,1,1.0,0.0,0.0,2,4
2016-02-01,8358,1,1,4.0,1.0,1.4285714285714286,2,0
2016-02-02,8358,1,1,1.0,1.0,1.4285714285714286,2,1
2016-02-05,8358,1,4,1.0,1.0,1.8571428571428572,2,4
2016-02-06,8358,1,1,4.0,1.0,1.8571428571428572,2,5
2016-02-07,8358,1,1,1.0,1.0,1.8571428571428572,2,6
2016-02-10,8358,1,3,1.0,1.0,2.142857142857143,2,2
2016-02-11,8358,1,2,3.0,4.0,1.8571428571428572,2,3
2016-02-12,8358,1,1,2.0,1.0,1.8571428571428572,2,4
2016-02-13,8358,1,2,1.0,1.0,2.0,2,5
2016-02-14,8358,1,1,2.0,4.0,1.5714285714285714,2,6
2016-02-18,8358,1,2,1.0,1.0,1.7142857142857142,2,3
2016-02-19,8358,1,1,2.0,1.0,1.7142857142857142,2,4
2016-02-21,8358,1,1,1.0,3.0,1.4285714285714286,2,6
2016-02-26,8358,1,1,1.0,2.0,1.2857142857142858,2,4
2016-02-11,8361,1,1,2.0,0.0,1.1428571428571428,2,3
2016-02-13,8361,1,1,1.0,1.0,1.1428571428571428,2,5
2016-02-17,8361,1,1,1.0,1.0,1.1428571428571428,2,2
2016-02-19,8361,1,1,1.0,1.0,1.1428571428571428,2,4
2016-02-28,8361,1,1,1.0,1.0,1.1428571428571428,2,6
2016-02-06,8368,1,2,1.0,1.0,3.4285714285714284,2,5
2016-02-09,8368,1,2,2.0,3.0,3.2857142857142856,2,1
2016-02-11,8368,1,1,2.0,3.0,3.0,2,3
2016-02-12,8368,1,5,1.0,4.0,3.142857142857143,2,4
2016-02-13,8368,1,1,5.0,6.0,2.4285714285714284,2,5
2016-02-18,8368,1,3,1.0,5.0,2.142857142857143,2,3
2016-02-19,8368,1,5,3.0,1.0,2.7142857142857144,2,4
2016-02-20,8368,1,1,5.0,2.0,2.5714285714285716,2,5
2016-02-22,8368,1,2,1.0,2.0,2.5714285714285716,2,0
2016-02-23,8368,1,3,2.0,1.0,2.857142857142857,2,1
2016-02-24,8368,1,1,3.0,5.0,2.2857142857142856,2,2
2016-02-25,8368,1,3,1.0,1.0,2.5714285714285716,2,3
2016-02-26,8368,1,2,3.0,3.0,2.4285714285714284,2,4
2016-02-29,8368,1,3,2.0,5.0,2.142857142857143,2,0
2016-02-22,8369,1,1,0.0,0.0,0.0,2,0
2016-02-02,8370,1,1,1.0,0.0,0.0,2,1
2016-02-09,8370,1,2,1.0,0.0,1.4285714285714286,2,1
2016-02-21,8370,1,4,2.0,2.0,1.7142857142857142,2,6
2016-02-28,8370,1,1,4.0,1.0,1.7142857142857142,2,6
2016-02-02,8379,1,1,1.0,1.0,1.4285714285714286,2,1
2016-02-12,8379,1,1,1.0,1.0,1.4285714285714286,2,4
2016-02-15,8379,1,3,1.0,1.0,1.7142857142857142,2,0
2016-02-20,8379,1,1,3.0,2.0,1.5714285714285714,2,5
2016-02-23,8379,1,1,1.0,3.0,1.2857142857142858,2,1
2016-02-26,8379,1,1,1.0,1.0,1.2857142857142858,2,4
2016-02-04,838,1,1,2.0,0.0,0.0,2,3
2016-02-06,838,1,1,1.0,0.0,0.0,2,5
2016-02-17,838,1,1,1.0,0.0,0.0,2,2
2016-02-02,8386,1,1,1.0,1.0,1.2857142857142858,2,1
2016-02-03,8386,1,2,1.0,1.0,1.4285714285714286,2,2
2016-02-04,8386,1,1,2.0,3.0,1.1428571428571428,2,3
2016-02-10,8386,1,1,1.0,1.0,1.1428571428571428,2,2
2016-02-12,8386,1,1,1.0,1.0,1.1428571428571428,2,4
2016-02-13,8386,1,3,1.0,1.0,1.4285714285714286,2,5
2016-02-14,8386,1,1,3.0,1.0,1.4285714285714286,2,6
2016-02-17,8386,1,1,1.0,1.0,1.4285714285714286,2,2
2016-02-22,8386,1,1,1.0,2.0,1.2857142857142858,2,0
2016-02-28,8386,1,1,1.0,1.0,1.2857142857142858,2,6
2016-02-03,8387,1,1,1.0,0.0,0.0,2,2
2016-02-04,8387,1,1,1.0,0.0,1.1428571428571428,2,3
2016-02-06,8387,1,1,1.0,2.0,1.0,2,5
2016-02-11,8387,1,1,1.0,1.0,1.0,2,3
2016-02-12,8387,1,1,1.0,1.0,1.0,2,4
2016-02-19,8387,1,1,1.0,1.0,1.0,2,4
2016-02-26,8387,1,1,1.0,1.0,1.0,2,4
2016-02-27,8387,1,1,1.0,1.0,1.0,2,5
2016-02-13,8393,1,1,1.0,0.0,0.0,2,5
2016-02-04,8398,1,1,1.0,0.0,0.0,2,3
2016-02-06,8398,1,1,1.0,0.0,0.0,2,5
2016-02-23,8398,1,1,1.0,0.0,0.0,2,1
2016-02-20,8408,1,2,1.0,0.0,0.0,2,5
2016-02-29,8408,1,1,2.0,0.0,0.0,2,0
2016-02-03,8409,1,2,2.0,2.0,1.7142857142857142,2,2
2016-02-07,8409,1,2,2.0,2.0,1.7142857142857142,2,6
2016-02-10,8409,1,2,2.0,1.0,1.8571428571428572,2,2
2016-02-13,8409,1,2,2.0,2.0,1.8571428571428572,2,5
2016-02-17,8409,1,2,2.0,2.0,1.8571428571428572,2,2
2016-02-18,8409,1,1,2.0,1.0,1.8571428571428572,2,3
2016-02-19,8409,1,1,1.0,2.0,1.7142857142857142,2,4
2016-02-20,8409,1,2,1.0,2.0,1.7142857142857142,2,5
2016-02-23,8409,1,3,2.0,2.0,1.8571428571428572,2,1
2016-02-27,8409,1,1,3.0,2.0,1.7142857142857142,2,5
2016-02-11,8412,1,1,1.0,0.0,0.0,2,3
2016-02-05,8413,1,1,2.0,1.0,1.2857142857142858,2,4
2016-02-06,8413,1,1,1.0,1.0,1.2857142857142858,2,5
2016-02-07,8413,1,2,1.0,1.0,1.4285714285714286,2,6
2016-02-14,8413,1,1,2.0,1.0,1.4285714285714286,2,6
2016-02-22,8413,1,1,1.0,1.0,1.4285714285714286,2,0
2016-02-24,8413,1,1,1.0,2.0,1.2857142857142858,2,2
2016-02-27,8413,1,1,1.0,2.0,1.1428571428571428,2,5
2016-02-05,8419,1,1,1.0,0.0,0.0,2,4
2016-02-01,8421,1,4,1.0,2.0,2.2857142857142856,2,0
2016-02-02,8421,1,3,4.0,4.0,2.142857142857143,2,1
2016-02-03,8421,1,1,3.0,1.0,2.142857142857143,2,2
2016-02-11,8421,1,2,1.0,1.0,2.2857142857142856,2,3
2016-02-13,8421,1,4,2.0,1.0,2.7142857142857144,2,5
2016-02-14,8421,1,4,4.0,4.0,2.7142857142857144,2,6
2016-02-20,8421,1,3,4.0,1.0,3.0,2,5
2016-02-21,8421,1,2,3.0,4.0,2.7142857142857144,2,6
2016-02-25,8421,1,1,2.0,3.0,2.4285714285714284,2,3
2016-02-02,8424,1,3,1.0,2.0,1.8571428571428572,2,1
2016-02-03,8424,1,1,3.0,1.0,1.8571428571428572,2,2
2016-02-04,8424,1,1,1.0,1.0,1.8571428571428572,2,3
2016-02-06,8424,1,1,1.0,3.0,1.5714285714285714,2,5
2016-02-08,8424,1,2,1.0,2.0,1.5714285714285714,2,0
2016-02-09,8424,1,1,2.0,2.0,1.4285714285714286,2,1
2016-02-11,8424,1,2,1.0,1.0,1.5714285714285714,2,3
2016-02-13,8424,1,1,2.0,3.0,1.2857142857142858,2,5
2016-02-16,8424,1,1,1.0,1.0,1.2857142857142858,2,1
2016-02-20,8424,1,1,1.0,1.0,1.2857142857142858,2,5
2016-02-22,8424,1,3,1.0,1.0,1.5714285714285714,2,0
2016-02-25,8424,1,3,3.0,2.0,1.7142857142857142,2,3
2016-02-26,8424,1,1,3.0,1.0,1.7142857142857142,2,4
2016-02-02,8440,1,1,1.0,1.0,1.2857142857142858,2,1
2016-02-02,8440,1,1,1.0,2.0,1.1428571428571428,2,1
2016-02-04,8440,1,1,1.0,2.0,1.0,2,3
2016-02-04,8440,1,1,1.0,1.0,1.0,2,3
2016-02-06,8440,1,1,1.0,1.0,1.0,2,5
2016-02-06,8440,1,1,1.0,1.0,1.0,2,5
2016-02-07,8440,1,1,1.0,1.0,1.0,2,6
2016-02-07,8440,1,1,1.0,1.0,1.0,2,6
2016-02-16,8440,1,1,1.0,1.0,1.0,2,1
2016-02-16,8440,1,1,1.0,1.0,1.0,2,1
2016-02-19,8440,1,1,1.0,1.0,1.0,2,4
2016-02-19,8440,1,1,1.0,1.0,1.0,2,4
2016-02-21,8440,1,1,1.0,1.0,1.0,2,6
2016-02-21,8440,1,1,1.0,1.0,1.0,2,6
2016-02-23,8440,1,1,1.0,1.0,1.0,2,1
2016-02-23,8440,1,1,1.0,1.0,1.0,2,1
2016-02-03,8441,1,2,2.0,1.0,1.8571428571428572,2,2
2016-02-05,8441,1,1,2.0,1.0,1.8571428571428572,2,4
2016-02-06,8441,1,2,1.0,2.0,1.8571428571428572,2,5
2016-02-08,8441,1,1,2.0,2.0,1.7142857142857142,2,0
2016-02-10,8441,1,1,1.0,1.0,1.7142857142857142,2,2
2016-02-12,8441,1,2,1.0,3.0,1.5714285714285714,2,4
2016-02-13,8441,1,1,2.0,2.0,1.4285714285714286,2,5
2016-02-18,8441,1,1,1.0,2.0,1.2857142857142858,2,3
2016-02-19,8441,1,1,1.0,1.0,1.2857142857142858,2,4
2016-02-24,8441,1,1,1.0,2.0,1.1428571428571428,2,2
2016-02-26,8441,1,1,1.0,1.0,1.1428571428571428,2,4
2016-02-28,8441,1,2,1.0,1.0,1.2857142857142858,2,6
2016-02-03,8442,1,1,1.0,1.0,1.1428571428571428,2,2
2016-02-05,8442,1,1,1.0,2.0,1.0,2,4
2016-02-07,8442,1,1,1.0,1.0,1.0,2,6
2016-02-13,8442,1,1,1.0,1.0,1.0,2,5
2016-02-26,8442,1,2,1.0,1.0,1.1428571428571428,2,4
2016-02-25,8443,1,1,1.0,0.0,0.0,2,3
2016-02-06,8447,1,1,1.0,0.0,0.0,2,5
2016-02-15,8447,1,1,1.0,0.0,0.0,2,0
2016-02-03,8448,1,1,1.0,1.0,1.0,2,2
2016-02-12,8448,1,1,1.0,1.0,1.0,2,4
2016-02-14,8448,1,1,1.0,1.0,1.0,2,6
2016-02-23,8448,1,1,1.0,1.0,1.0,2,1
2016-02-25,8448,1,1,1.0,1.0,1.0,2,3
2016-02-26,8448,1,2,1.0,1.0,1.1428571428571428,2,4
2016-02-01,8450,1,1,1.0,1.0,1.2857142857142858,2,0
2016-02-10,8450,1,1,1.0,1.0,1.2857142857142858,2,2
2016-02-15,8450,1,1,1.0,2.0,1.1428571428571428,2,0
2016-02-18,8450,1,1,1.0,2.0,1.0,2,3
2016-02-20,8450,1,1,1.0,1.0,1.0,2,5
2016-02-26,8450,1,1,1.0,1.0,1.0,2,4
2016-02-28,8450,1,1,1.0,1.0,1.0,2,6
2016-02-02,8451,1,1,7.0,2.0,2.5714285714285716,2,1
2016-02-07,8451,1,1,1.0,3.0,2.2857142857142856,2,6
2016-02-11,8451,1,2,1.0,2.0,2.2857142857142856,2,3
2016-02-17,8451,1,1,2.0,2.0,2.142857142857143,2,2
2016-02-18,8451,1,2,1.0,2.0,2.142857142857143,2,3
2016-02-19,8451,1,1,2.0,1.0,2.142857142857143,2,4
2016-02-23,8451,1,1,1.0,7.0,1.2857142857142858,2,1
2016-02-26,8451,1,1,1.0,1.0,1.2857142857142858,2,4
2016-02-03,8452,1,1,1.0,0.0,0.0,2,2
2016-02-07,8452,1,1,1.0,0.0,0.0,2,6
2016-02-11,8452,1,1,1.0,0.0,0.0,2,3
2016-02-12,8452,1,1,1.0,0.0,0.0,2,4
2016-02-20,8452,1,1,1.0,0.0,1.0,2,5
2016-02-12,8455,1,1,1.0,0.0,0.0,2,4
2016-02-19,8455,1,1,1.0,0.0,0.0,2,4
2016-02-28,8455,1,1,1.0,0.0,0.0,2,6
2016-02-27,8458,1,1,1.0,0.0,0.0,2,5
2016-02-05,8462,1,1,1.0,2.0,1.2857142857142858,2,4
2016-02-06,8462,1,1,1.0,1.0,1.2857142857142858,2,5
2016-02-14,8462,1,2,1.0,1.0,1.4285714285714286,2,6
2016-02-18,8462,1,1,2.0,2.0,1.2857142857142858,2,3
2016-02-26,8462,1,1,1.0,2.0,1.1428571428571428,2,4
2016-02-27,8462,1,2,1.0,1.0,1.2857142857142858,2,5
2016-02-28,8462,1,1,2.0,1.0,1.2857142857142858,2,6
2016-02-23,8464,1,3,1.0,0.0,0.0,2,1
2016-02-28,8464,1,1,3.0,0.0,2.0,2,6
2016-02-05,8469,1,1,1.0,1.0,1.7142857142857142,2,4
2016-02-08,8469,1,2,1.0,1.0,1.8571428571428572,2,0
2016-02-11,8469,1,5,2.0,2.0,2.2857142857142856,2,3
2016-02-14,8469,1,3,5.0,2.0,2.4285714285714284,2,6
2016-02-19,8469,1,2,3.0,4.0,2.142857142857143,2,4
2016-02-21,8469,1,1,2.0,1.0,2.142857142857143,2,6
2016-02-25,8469,1,2,1.0,1.0,2.2857142857142856,2,3
2016-02-05,8470,1,3,3.0,1.0,2.142857142857143,2,4
2016-02-17,8470,1,2,3.0,2.0,2.142857142857143,2,2
2016-02-18,8470,1,1,2.0,1.0,2.142857142857143,2,3
2016-02-19,8470,1,1,1.0,1.0,2.142857142857143,2,4
2016-02-22,8470,1,2,1.0,2.0,2.142857142857143,2,0
2016-02-02,8472,1,1,1.0,1.0,1.4285714285714286,2,1
2016-02-05,8472,1,2,1.0,1.0,1.5714285714285714,2,4
2016-02-06,8472,1,2,2.0,2.0,1.5714285714285714,2,5
2016-02-11,8472,1,1,2.0,2.0,1.4285714285714286,2,3
2016-02-13,8472,1,2,1.0,1.0,1.5714285714285714,2,5
2016-02-20,8472,1,1,2.0,2.0,1.4285714285714286,2,5
2016-02-22,8472,1,1,1.0,1.0,1.4285714285714286,2,0
2016-02-26,8472,1,1,1.0,1.0,1.4285714285714286,2,4
2016-02-28,8472,1,2,1.0,2.0,1.4285714285714286,2,6
2016-02-01,8473,1,1,1.0,0.0,0.0,2,0
2016-02-02,8473,1,1,1.0,0.0,0.0,2,1
2016-02-04,8473,1,1,1.0,0.0,1.0,2,3
2016-02-05,8473,1,1,1.0,1.0,1.0,2,4
2016-02-06,8473,1,1,1.0,1.0,1.0,2,5
2016-02-09,8473,1,1,1.0,1.0,1.0,2,1
2016-02-12,8473,1,1,1.0,1.0,1.0,2,4
2016-02-14,8473,1,1,1.0,1.0,1.0,2,6
2016-02-15,8473,1,1,1.0,1.0,1.0,2,0
2016-02-17,8473,1,2,1.0,1.0,1.1428571428571428,2,2
2016-02-18,8473,1,2,2.0,1.0,1.2857142857142858,2,3
2016-02-21,8473,1,1,2.0,1.0,1.2857142857142858,2,6
2016-02-24,8473,1,1,1.0,1.0,1.2857142857142858,2,2
2016-02-25,8473,1,1,1.0,1.0,1.2857142857142858,2,3
2016-02-27,8473,1,1,1.0,1.0,1.2857142857142858,2,5
2016-02-28,8473,1,1,1.0,1.0,1.2857142857142858,2,6
2016-02-06,8474,1,2,1.0,0.0,0.0,2,5
2016-02-16,8474,1,1,2.0,0.0,0.0,2,1
2016-02-18,8474,1,1,1.0,0.0,0.0,2,3
2016-02-22,8474,1,1,1.0,0.0,1.1428571428571428,2,0
2016-02-25,8474,1,1,1.0,1.0,1.1428571428571428,2,3
2016-02-26,8474,1,1,1.0,1.0,1.1428571428571428,2,4
2016-02-27,8474,1,2,1.0,1.0,1.2857142857142858,2,5
2016-02-28,8474,1,1,2.0,2.0,1.1428571428571428,2,6
2016-02-06,8476,1,3,1.0,0.0,0.0,2,5
2016-02-14,8476,1,1,3.0,0.0,0.0,2,6
2016-02-22,8476,1,1,1.0,0.0,1.7142857142857142,2,0
2016-02-26,8476,1,1,1.0,3.0,1.4285714285714286,2,4
2016-02-27,8476,1,1,1.0,2.0,1.2857142857142858,2,5
2016-02-29,8476,1,1,1.0,1.0,1.2857142857142858,2,0
2016-02-01,8480,1,2,1.0,7.0,1.2857142857142858,2,0
2016-02-09,8480,1,1,2.0,1.0,1.2857142857142858,2,1
2016-02-10,8480,1,3,1.0,1.0,1.5714285714285714,2,2
2016-02-15,8480,1,1,3.0,1.0,1.5714285714285714,2,0
2016-02-19,8480,1,1,1.0,1.0,1.5714285714285714,2,4
2016-02-21,8480,1,6,1.0,2.0,2.142857142857143,2,6
2016-02-22,8480,1,3,6.0,1.0,2.4285714285714284,2,0
2016-02-27,8480,1,1,3.0,2.0,2.2857142857142856,2,5
2016-02-20,8482,1,1,1.0,0.0,0.0,2,5
2016-02-03,8485,1,1,1.0,0.0,0.0,2,2
2016-02-04,8485,1,1,1.0,0.0,1.0,2,3
2016-02-05,8485,1,1,1.0,1.0,1.0,2,4
2016-02-06,8485,1,1,1.0,1.0,1.0,2,5
2016-02-10,8485,1,1,1.0,1.0,1.0,2,2
2016-02-12,8485,1,1,1.0,1.0,1.0,2,4
2016-02-15,8485,1,1,1.0,1.0,1.0,2,0
2016-02-17,8485,1,1,1.0,1.0,1.0,2,2
2016-02-19,8485,1,1,1.0,1.0,1.0,2,4
2016-02-25,8485,1,1,1.0,1.0,1.0,2,3
2016-02-27,8485,1,1,1.0,1.0,1.0,2,5
2016-02-05,8491,1,1,1.0,0.0,0.0,2,4
2016-02-12,8491,1,1,1.0,0.0,0.0,2,4
2016-02-18,8491,1,1,1.0,0.0,1.0,2,3
2016-02-22,8491,1,1,1.0,1.0,1.0,2,0
2016-02-25,8491,1,1,1.0,1.0,1.0,2,3
2016-02-03,8497,1,1,1.0,1.0,1.2857142857142858,2,2
2016-02-05,8497,1,1,1.0,2.0,1.1428571428571428,2,4
2016-02-09,8497,1,2,1.0,1.0,1.2857142857142858,2,1
2016-02-11,8497,1,1,2.0,2.0,1.1428571428571428,2,3
2016-02-12,8497,1,1,1.0,1.0,1.1428571428571428,2,4
2016-02-14,8497,1,1,1.0,1.0,1.1428571428571428,2,6
2016-02-19,8497,1,1,1.0,1.0,1.1428571428571428,2,4
2016-02-20,8497,1,3,1.0,1.0,1.4285714285714286,2,5
2016-02-22,8497,1,1,3.0,1.0,1.4285714285714286,2,0
2016-02-23,8497,1,1,1.0,2.0,1.2857142857142858,2,1
2016-02-01,8498,1,1,1.0,2.0,1.2857142857142858,2,0
2016-02-02,8498,1,2,1.0,2.0,1.2857142857142858,2,1
2016-02-03,8498,1,3,2.0,1.0,1.5714285714285714,2,2
2016-02-04,8498,1,2,3.0,1.0,1.7142857142857142,2,3
2016-02-05,8498,1,2,2.0,1.0,1.8571428571428572,2,4
2016-02-06,8498,1,1,2.0,2.0,1.7142857142857142,2,5
2016-02-07,8498,1,4,1.0,1.0,2.142857142857143,2,6
2016-02-08,8498,1,1,4.0,1.0,2.142857142857143,2,0
2016-02-10,8498,1,3,1.0,2.0,2.2857142857142856,2,2
2016-02-11,8498,1,1,3.0,3.0,2.0,2,3
2016-02-12,8498,1,2,1.0,2.0,2.0,2,4
2016-02-14,8498,1,4,2.0,2.0,2.2857142857142856,2,6
2016-02-19,8498,1,4,4.0,1.0,2.7142857142857144,2,4
2016-02-22,8498,1,1,4.0,4.0,2.2857142857142856,2,0
2016-02-25,8498,1,2,1.0,1.0,2.4285714285714284,2,3
2016-02-27,8498,1,1,2.0,3.0,2.142857142857143,2,5
2016-02-01,8500,1,1,4.0,0.0,2.142857142857143,2,0
2016-02-07,8500,1,2,1.0,1.0,2.2857142857142856,2,6
2016-02-10,8500,1,1,2.0,1.0,2.2857142857142856,2,2
2016-02-12,8500,1,3,1.0,3.0,2.2857142857142856,2,4
2016-02-14,8500,1,1,3.0,1.0,2.2857142857142856,2,6
2016-02-16,8500,1,2,1.0,4.0,2.0,2,1
2016-02-19,8500,1,1,2.0,4.0,1.5714285714285714,2,4
2016-02-20,8500,1,2,1.0,1.0,1.7142857142857142,2,5
2016-02-21,8500,1,1,2.0,2.0,1.5714285714285714,2,6
2016-02-22,8500,1,1,1.0,1.0,1.5714285714285714,2,0
2016-02-27,8500,1,2,1.0,3.0,1.4285714285714286,2,5
2016-02-01,8504,1,2,1.0,5.0,2.2857142857142856,2,0
2016-02-02,8504,1,1,2.0,4.0,1.8571428571428572,2,1
2016-02-03,8504,1,1,1.0,1.0,1.8571428571428572,2,2
2016-02-05,8504,1,4,1.0,6.0,1.5714285714285714,2,4
2016-02-06,8504,1,2,4.0,1.0,1.7142857142857142,2,5
2016-02-07,8504,1,6,2.0,1.0,2.4285714285714284,2,6
2016-02-12,8504,1,3,6.0,1.0,2.7142857142857144,2,4
2016-02-15,8504,1,2,3.0,2.0,2.7142857142857144,2,0
2016-02-16,8504,1,8,2.0,1.0,3.7142857142857144,2,1
2016-02-18,8504,1,9,8.0,1.0,4.857142857142857,2,3
2016-02-20,8504,1,1,9.0,4.0,4.428571428571429,2,5
2016-02-21,8504,1,2,1.0,2.0,4.428571428571429,2,6
2016-02-23,8504,1,1,2.0,6.0,3.7142857142857144,2,1
2016-02-27,8504,1,1,1.0,3.0,3.4285714285714284,2,5
2016-02-28,8504,1,1,1.0,2.0,3.2857142857142856,2,6
2016-02-01,8506,1,1,3.0,1.0,2.4285714285714284,2,0
2016-02-05,8506,1,1,1.0,1.0,2.4285714285714284,2,4
2016-02-06,8506,1,1,1.0,3.0,2.142857142857143,2,5
2016-02-08,8506,1,6,1.0,4.0,2.4285714285714284,2,0
2016-02-13,8506,1,6,6.0,4.0,2.7142857142857144,2,5
2016-02-20,8506,1,2,6.0,1.0,2.857142857142857,2,5
2016-02-21,8506,1,6,2.0,3.0,3.2857142857142856,2,6
2016-02-26,8506,1,1,6.0,1.0,3.2857142857142856,2,4
2016-02-27,8506,1,1,1.0,1.0,3.2857142857142856,2,5
2016-02-29,8506,1,2,1.0,1.0,3.4285714285714284,2,0
2016-02-01,8512,1,2,2.0,3.0,3.5714285714285716,2,0
2016-02-04,8512,1,4,2.0,2.0,3.857142857142857,2,3
2016-02-05,8512,1,2,4.0,5.0,3.4285714285714284,2,4
2016-02-06,8512,1,4,2.0,5.0,3.2857142857142856,2,5
2016-02-07,8512,1,4,4.0,2.0,3.5714285714285716,2,6
2016-02-09,8512,1,3,4.0,7.0,3.0,2,1
2016-02-11,8512,1,1,3.0,2.0,2.857142857142857,2,3
2016-02-12,8512,1,7,1.0,2.0,3.5714285714285716,2,4
2016-02-13,8512,1,5,7.0,4.0,3.7142857142857144,2,5
2016-02-14,8512,1,4,5.0,2.0,4.0,2,6
2016-02-15,8512,1,3,4.0,4.0,3.857142857142857,2,0
2016-02-16,8512,1,2,3.0,4.0,3.5714285714285716,2,1
2016-02-18,8512,1,4,2.0,3.0,3.7142857142857144,2,3
2016-02-19,8512,1,5,4.0,1.0,4.285714285714286,2,4
2016-02-20,8512,1,8,5.0,7.0,4.428571428571429,2,5
2016-02-21,8512,1,1,8.0,5.0,3.857142857142857,2,6
2016-02-25,8512,1,2,1.0,4.0,3.5714285714285716,2,3
2016-02-27,8512,1,2,2.0,3.0,3.4285714285714284,2,5
2016-02-28,8512,1,2,2.0,2.0,3.4285714285714284,2,6
2016-02-29,8512,1,2,2.0,4.0,3.142857142857143,2,0
2016-02-01,8513,1,1,3.0,2.0,1.8571428571428572,2,0
2016-02-03,8513,1,2,1.0,1.0,2.0,2,2
2016-02-04,8513,1,5,2.0,1.0,2.5714285714285716,2,3
2016-02-05,8513,1,1,5.0,2.0,2.4285714285714284,2,4
