Store,onHand,startDate,ItemId
1,17,2015-12-31,37792
1,12,2015-12-31,37826
1,1,2015-12-31,37827
1,30,2015-12-31,37828
1,11,2015-12-31,37840
1,29,2015-12-31,37904
1,7,2015-12-31,37923
1,8,2015-12-31,37926
1,6,2015-12-31,37984
1,15,2015-12-31,38131
1,9,2015-12-31,38133
1,16,2015-12-31,38178
1,18,2015-12-31,38179
1,12,2015-12-31,38180
1,16,2015-12-31,38181
1,1,2015-12-31,38255
1,0,2015-12-31,38348
1,3,2015-12-31,38369
1,5,2015-12-31,38370
1,16,2015-12-31,38441
1,43,2015-12-31,38457
1,19,2015-12-31,38502
1,7,2015-12-31,38528
1,11,2015-12-31,38546
1,5,2015-12-31,38549
1,2,2015-12-31,38651
1,28,2015-12-31,38652
1,45,2015-12-31,38772
1,11,2015-12-31,38850
1,9,2015-12-31,38859
1,5,2015-12-31,38888
1,16,2015-12-31,38898
1,50,2015-12-31,38899
1,9,2015-12-31,38946
1,16,2015-12-31,38950
1,0,2015-12-31,39087
1,1,2015-12-31,39146
1,25,2015-12-31,39254
1,21,2015-12-31,39256
1,32,2015-12-31,39282
1,11,2015-12-31,39335
1,25,2015-12-31,39348
1,4,2015-12-31,39356
1,10,2015-12-31,39357
1,6,2015-12-31,39358
1,61,2015-12-31,39384
1,10,2015-12-31,39410
1,18,2015-12-31,39411
1,0,2015-12-31,39413
1,0,2015-12-31,39479
1,19,2015-12-31,39491
1,13,2015-12-31,39523
1,5,2015-12-31,39593
1,7,2015-12-31,39599
1,20,2015-12-31,39631
1,4,2015-12-31,39654
1,12,2015-12-31,39689
1,51,2015-12-31,39708
1,18,2015-12-31,39716
1,12,2015-12-31,39750
1,1,2015-12-31,39764
1,9,2015-12-31,39775
1,8,2015-12-31,39923
1,23,2015-12-31,39974
1,14,2015-12-31,39979
1,14,2015-12-31,39983
1,17,2015-12-31,40051
1,6,2015-12-31,40053
1,20,2015-12-31,40054
1,6,2015-12-31,40096
1,14,2015-12-31,40097
1,13,2015-12-31,40098
1,26,2015-12-31,40114
1,67,2015-12-31,40193
1,2,2015-12-31,40332
1,4,2015-12-31,40337
1,0,2015-12-31,40425
1,3,2015-12-31,40545
1,6,2015-12-31,40621
1,9,2015-12-31,40801
1,8,2015-12-31,40965
1,7,2015-12-31,41030
1,3,2015-12-31,41032
1,28,2015-12-31,41033
1,58,2015-12-31,41034
1,9,2015-12-31,41062
1,5,2015-12-31,41065
1,40,2015-12-31,41070
1,64,2015-12-31,41072
1,49,2015-12-31,41143
1,1,2015-12-31,41159
1,15,2015-12-31,41212
1,0,2015-12-31,41213
1,63,2015-12-31,41251
1,61,2015-12-31,41252
1,36,2015-12-31,41253
1,36,2015-12-31,41254
1,47,2015-12-31,41321
1,11,2015-12-31,41405
1,0,2015-12-31,41537
1,0,2015-12-31,41546
1,5,2015-12-31,41605
1,20,2015-12-31,41633
1,24,2015-12-31,41711
1,27,2015-12-31,41712
1,32,2015-12-31,41713
1,30,2015-12-31,41714
1,10,2015-12-31,41751
1,1,2015-12-31,41759
1,3,2015-12-31,41762
1,4,2015-12-31,41787
1,16,2015-12-31,41827
1,6,2015-12-31,41912
1,22,2015-12-31,41927
1,14,2015-12-31,41940
1,14,2015-12-31,41965
1,6,2015-12-31,42053
1,3,2015-12-31,42099
1,1,2015-12-31,42115
1,10,2015-12-31,42117
1,9,2015-12-31,42118
1,34,2015-12-31,42122
1,1,2015-12-31,42158
1,62,2015-12-31,42188
1,23,2015-12-31,42350
1,1,2015-12-31,42399
1,1,2015-12-31,42410
1,20,2015-12-31,42420
1,55,2015-12-31,42421
1,30,2015-12-31,42422
1,34,2015-12-31,42462
1,8,2015-12-31,42579
1,12,2015-12-31,42663
1,11,2015-12-31,42691
1,27,2015-12-31,42764
1,31,2015-12-31,42765
1,51,2015-12-31,42766
1,17,2015-12-31,42789
1,71,2015-12-31,42874
1,27,2015-12-31,42881
1,11,2015-12-31,42948
1,18,2015-12-31,43043
1,1,2015-12-31,43143
1,17,2015-12-31,43223
1,13,2015-12-31,43224
1,43,2015-12-31,43225
1,24,2015-12-31,43232
1,11,2015-12-31,43245
1,12,2015-12-31,43308
1,53,2015-12-31,43362
1,0,2015-12-31,43365
1,10,2015-12-31,43434
1,8,2015-12-31,43618
1,14,2015-12-31,43777
1,7,2015-12-31,43798
1,21,2015-12-31,43809
1,24,2015-12-31,43872
1,3,2015-12-31,43877
1,12,2015-12-31,43918
1,3,2015-12-31,43920
1,0,2015-12-31,43922
1,0,2015-12-31,43923
1,0,2015-12-31,43924
1,23,2015-12-31,44037
1,10,2015-12-31,44038
1,30,2015-12-31,44072
1,12,2015-12-31,44081
1,2,2015-12-31,44083
1,8,2015-12-31,44084
1,15,2015-12-31,44145
1,0,2015-12-31,44182
1,8,2015-12-31,44208
1,42,2015-12-31,44228
1,18,2015-12-31,44234
1,7,2015-12-31,44266
1,1,2015-12-31,44334
1,7,2015-12-31,44337
1,14,2015-12-31,44340
1,16,2015-12-31,44494
1,47,2015-12-31,44511
1,21,2015-12-31,44547
1,11,2015-12-31,44620
1,0,2015-12-31,44708
1,9,2015-12-31,44712
1,5,2015-12-31,44714
1,36,2015-12-31,44717
1,50,2015-12-31,44719
1,16,2015-12-31,44733
1,12,2015-12-31,44734
1,10,2015-12-31,44780
1,14,2015-12-31,44818
1,16,2015-12-31,44828
1,8,2015-12-31,44838
1,15,2015-12-31,44911
1,42,2015-12-31,44943
1,11,2015-12-31,45240
1,0,2015-12-31,45266
1,8,2015-12-31,45294
1,23,2015-12-31,45322
1,12,2015-12-31,45332
1,25,2015-12-31,45460
1,14,2015-12-31,45496
1,19,2015-12-31,45525
1,21,2015-12-31,45535
1,6,2015-12-31,45599
1,2,2015-12-31,45600
1,17,2015-12-31,45604
1,19,2015-12-31,45605
1,28,2015-12-31,45752
1,11,2015-12-31,45769
1,6,2015-12-31,45770
1,54,2015-12-31,45822
1,3,2015-12-31,45831
1,13,2015-12-31,45845
1,62,2015-12-31,45848
1,19,2015-12-31,45866
1,12,2015-12-31,46021
1,34,2015-12-31,46023
1,13,2015-12-31,46060
1,33,2015-12-31,46093
1,13,2015-12-31,46098
1,13,2015-12-31,46189
1,12,2015-12-31,46201
1,44,2015-12-31,46202
1,12,2015-12-31,46217
1,12,2015-12-31,46297
1,0,2015-12-31,46299
1,10,2015-12-31,46310
1,15,2015-12-31,46311
1,4,2015-12-31,46372
1,44,2015-12-31,46379
1,38,2015-12-31,46380
1,6,2015-12-31,46381
1,0,2015-12-31,46424
1,20,2015-12-31,46429
1,70,2015-12-31,46447
1,55,2015-12-31,46458
1,12,2015-12-31,46476
1,2,2015-12-31,46489
1,14,2015-12-31,46555
1,14,2015-12-31,46599
1,2,2015-12-31,46621
1,12,2015-12-31,46725
1,42,2015-12-31,46734
1,9,2015-12-31,46762
1,19,2015-12-31,46763
1,4,2015-12-31,46764
1,14,2015-12-31,46788
1,13,2015-12-31,46826
1,21,2015-12-31,46830
1,9,2015-12-31,46923
1,51,2015-12-31,46934
1,13,2015-12-31,47014
1,12,2015-12-31,47090
2,5,2015-12-31,60
2,6,2015-12-31,62
2,8,2015-12-31,63
2,7,2015-12-31,72
2,22,2015-12-31,77
2,10,2015-12-31,79
2,1,2015-12-31,86
2,12,2015-12-31,115
2,0,2015-12-31,117
2,22,2015-12-31,126
2,6,2015-12-31,171
2,3,2015-12-31,175
2,7,2015-12-31,178
2,5,2015-12-31,192
2,9,2015-12-31,211
2,4,2015-12-31,233
2,1,2015-12-31,247
2,20,2015-12-31,273
2,1,2015-12-31,281
2,5,2015-12-31,283
2,4,2015-12-31,284
2,6,2015-12-31,305
2,1,2015-12-31,311
2,18,2015-12-31,356
2,2,2015-12-31,361
2,7,2015-12-31,376
2,3,2015-12-31,384
2,11,2015-12-31,388
2,2,2015-12-31,408
2,33,2015-12-31,415
2,1,2015-12-31,425
2,47,2015-12-31,426
2,5,2015-12-31,435
2,5,2015-12-31,438
2,9,2015-12-31,443
2,5,2015-12-31,450
2,3,2015-12-31,463
2,11,2015-12-31,482
2,17,2015-12-31,497
2,4,2015-12-31,500
2,27,2015-12-31,508
2,8,2015-12-31,513
2,3,2015-12-31,515
2,7,2015-12-31,523
2,4,2015-12-31,525
2,21,2015-12-31,538
2,139,2015-12-31,540
2,1,2015-12-31,555
2,27,2015-12-31,567
2,34,2015-12-31,597
2,8,2015-12-31,649
2,8,2015-12-31,653
2,7,2015-12-31,659
2,51,2015-12-31,661
2,3,2015-12-31,664
2,16,2015-12-31,676
2,18,2015-12-31,680
2,18,2015-12-31,686
2,18,2015-12-31,689
2,0,2015-12-31,743
2,14,2015-12-31,757
2,7,2015-12-31,759
2,7,2015-12-31,782
2,8,2015-12-31,802
2,11,2015-12-31,807
2,10,2015-12-31,810
2,15,2015-12-31,811
2,8,2015-12-31,812
2,6,2015-12-31,821
2,3,2015-12-31,822
2,15,2015-12-31,824
2,10,2015-12-31,825
2,5,2015-12-31,827
2,11,2015-12-31,831
2,9,2015-12-31,854
2,15,2015-12-31,857
2,10,2015-12-31,858
2,12,2015-12-31,859
2,0,2015-12-31,870
2,3,2015-12-31,875
2,2,2015-12-31,876
2,4,2015-12-31,877
2,5,2015-12-31,892
2,15,2015-12-31,903
2,2,2015-12-31,934
2,11,2015-12-31,938
2,0,2015-12-31,942
2,35,2015-12-31,966
2,5,2015-12-31,970
2,7,2015-12-31,984
2,1,2015-12-31,999
2,4,2015-12-31,1005
2,18,2015-12-31,1013
2,18,2015-12-31,1023
2,3,2015-12-31,1029
2,1,2015-12-31,1035
2,13,2015-12-31,1060
2,12,2015-12-31,1065
2,8,2015-12-31,1094
2,13,2015-12-31,1112
2,4,2015-12-31,1135
2,3,2015-12-31,1168
2,9,2015-12-31,1174
2,11,2015-12-31,1178
2,38,2015-12-31,1180
2,4,2015-12-31,1181
2,9,2015-12-31,1186
2,28,2015-12-31,1212
2,6,2015-12-31,1220
2,8,2015-12-31,1226
2,2,2015-12-31,1228
2,9,2015-12-31,1231
2,90,2015-12-31,1232
2,138,2015-12-31,1233
2,6,2015-12-31,1237
2,23,2015-12-31,1238
2,5,2015-12-31,1239
2,0,2015-12-31,1244
2,4,2015-12-31,1258
2,6,2015-12-31,1269
2,8,2015-12-31,1271
2,15,2015-12-31,1273
2,0,2015-12-31,1274
2,9,2015-12-31,1278
2,12,2015-12-31,1281
2,6,2015-12-31,1282
2,2,2015-12-31,1296
2,22,2015-12-31,1323
2,49,2015-12-31,1340
2,17,2015-12-31,1345
2,33,2015-12-31,1346
2,17,2015-12-31,1347
2,8,2015-12-31,1348
2,5,2015-12-31,1352
2,15,2015-12-31,1355
2,5,2015-12-31,1358
2,7,2015-12-31,1359
2,26,2015-12-31,1364
2,42,2015-12-31,1365
2,30,2015-12-31,1366
2,33,2015-12-31,1373
2,18,2015-12-31,1375
2,284,2015-12-31,1376
2,26,2015-12-31,1378
2,23,2015-12-31,1379
2,16,2015-12-31,1380
2,3,2015-12-31,1382
2,81,2015-12-31,1384
2,58,2015-12-31,1385
2,9,2015-12-31,1386
2,7,2015-12-31,1388
2,8,2015-12-31,1389
2,0,2015-12-31,1392
2,82,2015-12-31,1393
2,12,2015-12-31,1394
2,4,2015-12-31,1395
2,34,2015-12-31,1396
2,70,2015-12-31,1397
2,0,2015-12-31,1398
2,6,2015-12-31,1399
2,6,2015-12-31,1415
2,0,2015-12-31,1424
2,9,2015-12-31,1464
2,10,2015-12-31,1465
2,21,2015-12-31,1468
2,120,2015-12-31,1476
2,36,2015-12-31,1479
2,2,2015-12-31,1483
2,12,2015-12-31,1520
2,5,2015-12-31,1542
2,11,2015-12-31,1545
2,3,2015-12-31,1565
2,15,2015-12-31,1595
2,11,2015-12-31,1623
2,28,2015-12-31,1634
2,49,2015-12-31,1637
2,8,2015-12-31,1639
2,11,2015-12-31,1692
2,6,2015-12-31,1715
2,7,2015-12-31,1725
2,7,2015-12-31,1727
2,2,2015-12-31,1728
2,20,2015-12-31,1734
2,30,2015-12-31,1737
2,10,2015-12-31,1738
2,12,2015-12-31,1744
2,5,2015-12-31,1746
2,17,2015-12-31,1748
2,5,2015-12-31,1758
2,12,2015-12-31,1760
2,11,2015-12-31,1767
2,31,2015-12-31,1770
2,0,2015-12-31,1771
2,4,2015-12-31,1781
2,81,2015-12-31,1789
2,3,2015-12-31,1817
2,4,2015-12-31,1835
2,9,2015-12-31,1836
2,15,2015-12-31,1845
2,0,2015-12-31,1848
2,3,2015-12-31,1862
2,5,2015-12-31,1868
2,0,2015-12-31,1869
2,15,2015-12-31,1875
2,11,2015-12-31,1880
2,64,2015-12-31,1883
2,14,2015-12-31,1886
2,8,2015-12-31,1890
2,78,2015-12-31,1892
2,8,2015-12-31,1893
2,6,2015-12-31,1896
2,0,2015-12-31,1920
2,9,2015-12-31,1921
2,0,2015-12-31,1927
2,10,2015-12-31,1955
2,13,2015-12-31,1956
2,8,2015-12-31,1961
2,19,2015-12-31,1962
2,7,2015-12-31,1964
2,0,2015-12-31,1982
2,5,2015-12-31,1999
2,3,2015-12-31,2008
2,63,2015-12-31,2015
2,6,2015-12-31,2017
2,38,2015-12-31,2024
2,23,2015-12-31,2026
2,4,2015-12-31,2029
2,9,2015-12-31,2030
2,7,2015-12-31,2034
2,4,2015-12-31,2035
2,4,2015-12-31,2041
2,12,2015-12-31,2043
2,3,2015-12-31,2045
2,6,2015-12-31,2047
2,4,2015-12-31,2050
2,8,2015-12-31,2054
2,11,2015-12-31,2062
2,6,2015-12-31,2082
2,7,2015-12-31,2083
2,4,2015-12-31,2085
2,7,2015-12-31,2087
2,4,2015-12-31,2089
2,5,2015-12-31,2098
2,25,2015-12-31,2100
2,2,2015-12-31,2101
2,5,2015-12-31,2103
2,5,2015-12-31,2104
2,6,2015-12-31,2105
2,2,2015-12-31,2112
2,201,2015-12-31,2114
2,4,2015-12-31,2115
2,8,2015-12-31,2116
2,8,2015-12-31,2117
2,73,2015-12-31,2120
2,12,2015-12-31,2121
2,14,2015-12-31,2122
2,4,2015-12-31,2123
2,4,2015-12-31,2125
2,85,2015-12-31,2127
2,6,2015-12-31,2130
2,28,2015-12-31,2131
2,16,2015-12-31,2132
2,4,2015-12-31,2136
2,30,2015-12-31,2142
2,49,2015-12-31,2143
2,12,2015-12-31,2145
2,15,2015-12-31,2148
2,15,2015-12-31,2149
2,28,2015-12-31,2152
2,14,2015-12-31,2153
2,5,2015-12-31,2155
2,7,2015-12-31,2156
2,3,2015-12-31,2158
2,7,2015-12-31,2159
2,30,2015-12-31,2161
2,9,2015-12-31,2163
2,41,2015-12-31,2164
2,23,2015-12-31,2170
2,4,2015-12-31,2171
2,0,2015-12-31,2182
2,13,2015-12-31,2183
2,8,2015-12-31,2184
2,4,2015-12-31,2189
2,7,2015-12-31,2193
2,9,2015-12-31,2199
2,9,2015-12-31,2200
2,8,2015-12-31,2207
2,12,2015-12-31,2208
2,7,2015-12-31,2209
2,29,2015-12-31,2212
2,0,2015-12-31,2213
2,8,2015-12-31,2214
2,8,2015-12-31,2226
2,0,2015-12-31,2230
2,3,2015-12-31,2232
2,6,2015-12-31,2235
2,8,2015-12-31,2237
2,1,2015-12-31,2239
2,4,2015-12-31,2241
2,8,2015-12-31,2242
2,8,2015-12-31,2245
2,3,2015-12-31,2246
2,0,2015-12-31,2250
2,11,2015-12-31,2254
2,10,2015-12-31,2258
2,3,2015-12-31,2262
2,3,2015-12-31,2270
2,5,2015-12-31,2280
2,4,2015-12-31,2287
2,5,2015-12-31,2290
2,2,2015-12-31,2292
2,6,2015-12-31,2302
2,6,2015-12-31,2310
2,6,2015-12-31,2333
2,5,2015-12-31,2339
2,4,2015-12-31,2366
2,7,2015-12-31,2368
2,33,2015-12-31,2373
2,31,2015-12-31,2374
2,7,2015-12-31,2382
2,14,2015-12-31,2398
2,8,2015-12-31,2412
2,18,2015-12-31,2418
2,5,2015-12-31,2426
2,55,2015-12-31,2432
2,3,2015-12-31,2433
2,14,2015-12-31,2435
2,6,2015-12-31,2436
2,5,2015-12-31,2438
2,11,2015-12-31,2440
2,93,2015-12-31,2443
2,17,2015-12-31,2445
2,42,2015-12-31,2465
2,23,2015-12-31,2466
2,5,2015-12-31,2468
2,11,2015-12-31,2476
2,24,2015-12-31,2492
2,22,2015-12-31,2494
2,2,2015-12-31,2496
2,5,2015-12-31,2499
2,1,2015-12-31,2508
2,0,2015-12-31,2512
2,31,2015-12-31,2514
2,3,2015-12-31,2517
2,3,2015-12-31,2518
2,12,2015-12-31,2520
2,2,2015-12-31,2521
2,17,2015-12-31,2522
2,24,2015-12-31,2531
2,5,2015-12-31,2532
2,3,2015-12-31,2534
2,7,2015-12-31,2543
2,8,2015-12-31,2549
2,7,2015-12-31,2554
2,5,2015-12-31,2563
2,9,2015-12-31,2570
2,3,2015-12-31,2580
2,12,2015-12-31,2582
2,138,2015-12-31,2585
2,18,2015-12-31,2586
2,6,2015-12-31,2587
2,132,2015-12-31,2589
2,28,2015-12-31,2590
2,4,2015-12-31,2591
2,3,2015-12-31,2593
2,4,2015-12-31,2595
2,7,2015-12-31,2598
2,5,2015-12-31,2602
2,1,2015-12-31,2606
2,25,2015-12-31,2607
2,6,2015-12-31,2609
2,26,2015-12-31,2615
2,6,2015-12-31,2619
2,2,2015-12-31,2622
2,22,2015-12-31,2623
2,1,2015-12-31,2624
2,3,2015-12-31,2625
2,0,2015-12-31,2626
2,3,2015-12-31,2628
2,4,2015-12-31,2630
2,3,2015-12-31,2631
2,1,2015-12-31,2636
2,5,2015-12-31,2637
2,8,2015-12-31,2639
2,3,2015-12-31,2640
2,6,2015-12-31,2643
2,44,2015-12-31,2645
2,17,2015-12-31,2646
2,13,2015-12-31,2648
2,20,2015-12-31,2654
2,3,2015-12-31,2655
2,25,2015-12-31,2656
2,7,2015-12-31,2658
2,9,2015-12-31,2661
2,59,2015-12-31,2663
2,4,2015-12-31,2664
2,6,2015-12-31,2665
2,5,2015-12-31,2667
2,6,2015-12-31,2668
2,22,2015-12-31,2672
2,14,2015-12-31,2675
2,18,2015-12-31,2676
2,5,2015-12-31,2678
2,48,2015-12-31,2679
2,5,2015-12-31,2682
2,6,2015-12-31,2684
2,5,2015-12-31,2686
2,11,2015-12-31,2689
2,15,2015-12-31,2690
2,17,2015-12-31,2692
2,7,2015-12-31,2694
2,5,2015-12-31,2696
2,107,2015-12-31,2704
2,10,2015-12-31,2711
2,24,2015-12-31,2713
2,0,2015-12-31,2715
2,11,2015-12-31,2721
2,7,2015-12-31,2722
2,45,2015-12-31,2723
2,0,2015-12-31,2734
2,8,2015-12-31,2737
2,0,2015-12-31,2739
2,8,2015-12-31,2740
2,5,2015-12-31,2748
2,18,2015-12-31,2749
2,21,2015-12-31,2751
2,48,2015-12-31,2752
2,36,2015-12-31,2753
2,18,2015-12-31,2755
2,44,2015-12-31,2756
2,77,2015-12-31,2757
2,14,2015-12-31,2759
2,35,2015-12-31,2760
2,4,2015-12-31,2767
2,8,2015-12-31,2769
2,0,2015-12-31,2770
2,8,2015-12-31,2772
2,10,2015-12-31,2779
2,10,2015-12-31,2780
2,24,2015-12-31,2783
2,7,2015-12-31,2787
2,15,2015-12-31,2788
2,1,2015-12-31,2792
2,10,2015-12-31,2793
2,30,2015-12-31,2794
2,12,2015-12-31,2795
2,98,2015-12-31,2797
2,3,2015-12-31,2800
2,0,2015-12-31,2801
2,1,2015-12-31,2802
2,6,2015-12-31,2808
2,0,2015-12-31,2812
2,2,2015-12-31,2814
2,3,2015-12-31,2815
2,6,2015-12-31,2816
2,6,2015-12-31,2821
2,8,2015-12-31,2822
2,6,2015-12-31,2826
2,6,2015-12-31,2830
2,49,2015-12-31,2834
2,8,2015-12-31,2838
2,3,2015-12-31,2839
2,3,2015-12-31,2841
2,3,2015-12-31,2852
2,7,2015-12-31,2854
2,4,2015-12-31,2856
2,0,2015-12-31,2859
2,3,2015-12-31,2862
2,8,2015-12-31,2868
2,11,2015-12-31,2878
2,9,2015-12-31,2879
2,8,2015-12-31,2882
2,3,2015-12-31,2889
2,15,2015-12-31,2890
2,6,2015-12-31,2893
2,27,2015-12-31,2894
2,7,2015-12-31,2898
2,7,2015-12-31,2899
2,6,2015-12-31,2902
2,4,2015-12-31,2906
2,7,2015-12-31,2912
2,8,2015-12-31,2917
2,5,2015-12-31,2920
2,6,2015-12-31,2924
2,6,2015-12-31,2926
2,36,2015-12-31,2932
2,8,2015-12-31,2944
2,5,2015-12-31,2951
2,10,2015-12-31,2952
2,8,2015-12-31,2954
2,27,2015-12-31,2956
2,3,2015-12-31,2957
2,4,2015-12-31,2958
2,3,2015-12-31,2960
2,8,2015-12-31,2965
2,12,2015-12-31,2967
2,5,2015-12-31,2973
2,29,2015-12-31,2975
2,6,2015-12-31,2979
2,8,2015-12-31,2982
2,6,2015-12-31,2985
2,4,2015-12-31,2988
2,6,2015-12-31,2990
2,6,2015-12-31,2991
2,5,2015-12-31,2992
2,3,2015-12-31,2994
2,123,2015-12-31,3012
2,20,2015-12-31,3016
2,4,2015-12-31,3020
2,8,2015-12-31,3025
2,11,2015-12-31,3038
2,11,2015-12-31,3039
2,14,2015-12-31,3040
2,11,2015-12-31,3041
2,7,2015-12-31,3042
2,7,2015-12-31,3045
2,9,2015-12-31,3046
2,31,2015-12-31,3050
2,5,2015-12-31,3054
2,0,2015-12-31,3058
2,15,2015-12-31,3062
2,12,2015-12-31,3072
2,24,2015-12-31,3085
2,6,2015-12-31,3086
2,12,2015-12-31,3089
2,10,2015-12-31,3100
2,12,2015-12-31,3104
2,3,2015-12-31,3107
2,8,2015-12-31,3121
2,47,2015-12-31,3123
2,5,2015-12-31,3125
2,14,2015-12-31,3133
2,122,2015-12-31,3137
2,5,2015-12-31,3138
2,33,2015-12-31,3139
2,1,2015-12-31,3147
2,12,2015-12-31,3150
2,7,2015-12-31,3153
2,28,2015-12-31,3154
2,29,2015-12-31,3158
2,34,2015-12-31,3161
2,74,2015-12-31,3162
2,4,2015-12-31,3163
2,6,2015-12-31,3168
2,21,2015-12-31,3172
2,8,2015-12-31,3174
2,6,2015-12-31,3176
2,203,2015-12-31,3180
2,10,2015-12-31,3183
2,12,2015-12-31,3185
2,38,2015-12-31,3189
2,43,2015-12-31,3194
2,7,2015-12-31,3197
2,12,2015-12-31,3199
2,4,2015-12-31,3201
2,12,2015-12-31,3204
2,1,2015-12-31,3209
2,35,2015-12-31,3216
2,12,2015-12-31,3218
2,84,2015-12-31,3219
2,4,2015-12-31,3220
2,14,2015-12-31,3221
2,14,2015-12-31,3227
2,8,2015-12-31,3230
2,9,2015-12-31,3231
2,3,2015-12-31,3233
2,13,2015-12-31,3234
2,5,2015-12-31,3235
2,20,2015-12-31,3236
2,9,2015-12-31,3237
2,6,2015-12-31,3238
2,9,2015-12-31,3239
2,45,2015-12-31,3243
2,28,2015-12-31,3244
2,53,2015-12-31,3246
2,62,2015-12-31,3253
2,7,2015-12-31,3257
2,13,2015-12-31,3268
2,13,2015-12-31,3272
2,101,2015-12-31,3276
2,10,2015-12-31,3278
2,2,2015-12-31,3279
2,20,2015-12-31,3282
2,4,2015-12-31,3285
2,7,2015-12-31,3286
2,0,2015-12-31,3288
2,5,2015-12-31,3294
2,21,2015-12-31,3295
2,108,2015-12-31,3300
2,18,2015-12-31,3305
2,23,2015-12-31,3310
2,2,2015-12-31,3314
2,13,2015-12-31,3315
2,16,2015-12-31,3316
2,2,2015-12-31,3324
2,11,2015-12-31,3325
2,47,2015-12-31,3326
2,26,2015-12-31,3329
2,21,2015-12-31,3335
2,9,2015-12-31,3343
2,43,2015-12-31,3344
2,19,2015-12-31,3345
2,4,2015-12-31,3347
2,112,2015-12-31,3348
2,31,2015-12-31,3351
2,12,2015-12-31,3352
2,19,2015-12-31,3354
2,31,2015-12-31,3356
2,0,2015-12-31,3357
2,2,2015-12-31,3363
2,27,2015-12-31,3364
2,18,2015-12-31,3366
2,9,2015-12-31,3367
2,12,2015-12-31,3368
2,6,2015-12-31,3373
2,6,2015-12-31,3376
2,6,2015-12-31,3377
2,11,2015-12-31,3385
2,28,2015-12-31,3388
2,23,2015-12-31,3389
2,3,2015-12-31,3390
2,3,2015-12-31,3395
2,9,2015-12-31,3396
2,10,2015-12-31,3397
2,124,2015-12-31,3405
2,5,2015-12-31,3409
2,13,2015-12-31,3410
2,45,2015-12-31,3412
2,43,2015-12-31,3414
2,19,2015-12-31,3420
2,12,2015-12-31,3422
2,83,2015-12-31,3423
2,4,2015-12-31,3425
2,35,2015-12-31,3427
2,21,2015-12-31,3436
2,17,2015-12-31,3437
2,3,2015-12-31,3444
2,8,2015-12-31,3452
2,69,2015-12-31,3456
2,4,2015-12-31,3457
2,26,2015-12-31,3458
2,2,2015-12-31,3462
2,25,2015-12-31,3464
2,7,2015-12-31,3472
2,50,2015-12-31,3476
2,7,2015-12-31,3481
2,7,2015-12-31,3483
2,48,2015-12-31,3485
2,31,2015-12-31,3486
2,10,2015-12-31,3487
2,27,2015-12-31,3488
2,76,2015-12-31,3489
2,28,2015-12-31,3495
2,5,2015-12-31,3497
2,13,2015-12-31,3498
2,49,2015-12-31,3500
2,20,2015-12-31,3502
2,13,2015-12-31,3503
2,27,2015-12-31,3505
2,36,2015-12-31,3510
2,51,2015-12-31,3511
2,130,2015-12-31,3512
2,61,2015-12-31,3513
2,10,2015-12-31,3515
2,19,2015-12-31,3517
2,52,2015-12-31,3522
2,10,2015-12-31,3524
2,6,2015-12-31,3527
2,7,2015-12-31,3528
2,47,2015-12-31,3529
2,6,2015-12-31,3532
2,8,2015-12-31,3533
2,10,2015-12-31,3534
2,4,2015-12-31,3539
2,346,2015-12-31,3545
2,19,2015-12-31,3547
2,22,2015-12-31,3549
2,39,2015-12-31,3560
2,129,2015-12-31,3562
2,27,2015-12-31,3564
2,25,2015-12-31,3565
2,170,2015-12-31,3568
2,112,2015-12-31,3571
2,17,2015-12-31,3579
2,11,2015-12-31,3580
2,11,2015-12-31,3583
2,4,2015-12-31,3584
2,7,2015-12-31,3591
2,15,2015-12-31,3592
2,11,2015-12-31,3593
2,12,2015-12-31,3595
2,12,2015-12-31,3597
2,11,2015-12-31,3598
2,135,2015-12-31,3606
2,70,2015-12-31,3607
2,114,2015-12-31,3608
2,36,2015-12-31,3609
2,6,2015-12-31,3610
2,50,2015-12-31,3612
2,16,2015-12-31,3614
2,3,2015-12-31,3617
2,3,2015-12-31,3620
2,73,2015-12-31,3625
2,7,2015-12-31,3626
2,20,2015-12-31,3627
2,0,2015-12-31,3629
2,25,2015-12-31,3630
2,24,2015-12-31,3636
2,17,2015-12-31,3637
2,14,2015-12-31,3639
2,11,2015-12-31,3643
2,10,2015-12-31,3648
2,40,2015-12-31,3650
2,21,2015-12-31,3651
2,6,2015-12-31,3652
2,8,2015-12-31,3654
2,23,2015-12-31,3656
2,32,2015-12-31,3658
2,8,2015-12-31,3662
2,8,2015-12-31,3663
2,9,2015-12-31,3667
2,44,2015-12-31,3668
2,45,2015-12-31,3670
2,3,2015-12-31,3672
2,3,2015-12-31,3673
2,4,2015-12-31,3677
2,19,2015-12-31,3679
2,17,2015-12-31,3680
2,25,2015-12-31,3682
2,12,2015-12-31,3683
2,51,2015-12-31,3684
2,18,2015-12-31,3687
2,7,2015-12-31,3689
2,13,2015-12-31,3690
2,13,2015-12-31,3693
2,11,2015-12-31,3694
2,9,2015-12-31,3695
2,64,2015-12-31,3696
2,11,2015-12-31,3699
2,7,2015-12-31,3701
2,101,2015-12-31,3702
2,124,2015-12-31,3704
2,32,2015-12-31,3706
2,0,2015-12-31,3707
2,4,2015-12-31,3716
2,2,2015-12-31,3722
2,6,2015-12-31,3724
2,4,2015-12-31,3725
2,23,2015-12-31,3726
2,98,2015-12-31,3727
2,37,2015-12-31,3728
